Update,Avg_Reward,Avg_Ep_Length,Miss_Dist_m,Impact_Speed_ms,Policy_Loss,Value_Loss,Stage,Success_Rate,Entropy,KL,Time,Succ_S0,Succ_S1,Succ_S2,Succ_S3
1100,271.58447265625,700.9197860962566,30.99744987487793,5.947741508483887,-0.006270109675824642,0.009103953838348389,3,0.6631016042780749,-0.6147257089614868,0.004940473474562168,6673.849608659744,1.0,0.7692307692307693,0.90625,0.4742268041237113
1110,250.75274658203125,627.1387559808612,27.536338806152344,4.206179618835449,0.009324371814727783,0.009456722065806389,3,0.6507177033492823,-0.6105382442474365,0.0015957801369950175,6738.376076459885,1.0,0.8653846153846154,0.8918918918918919,0.37373737373737376
1120,275.7335205078125,757.6416184971098,22.677724838256836,3.6434578895568848,-0.0014912616461515427,0.006182042881846428,3,0.7398843930635838,-0.5907068252563477,0.005107072181999683,6802.532143354416,1.0,0.9210526315789473,0.9354838709677419,0.5454545454545454
1130,271.5384521484375,627.1387559808612,24.86429214477539,3.9745447635650635,-0.010625955648720264,0.006221252027899027,3,0.7129186602870813,-0.5691239833831787,0.0012859879061579704,6868.331241369247,1.0,0.8235294117647058,0.972972972972973,0.5391304347826087
1140,272.61724853515625,604.0184331797235,19.082809448242188,3.133293390274048,0.008072348311543465,0.004952365066856146,3,0.8018433179723502,-0.5536655187606812,0.0028539500199258327,6932.1295046806335,0.9696969696969697,0.9107142857142857,0.9333333333333333,0.6428571428571429
1150,270.690185546875,604.0184331797235,15.987933158874512,2.4933676719665527,0.00047386158257722855,0.004365452565252781,3,0.8110599078341014,-0.5396809577941895,0.0040497127920389175,6992.853565454483,1.0,0.9622641509433962,1.0,0.5851063829787234
1160,279.936279296875,636.2718446601941,18.711139678955078,2.9154651165008545,-0.008211204782128334,0.006796760018914938,3,0.7718446601941747,-0.5212376117706299,0.002207682467997074,7055.122329235077,0.9714285714285714,0.7631578947368421,0.9629629629629629,0.660377358490566
1170,264.44189453125,590.4144144144144,15.621406555175781,2.3474841117858887,0.00251980684697628,0.005350419320166111,3,0.8513513513513513,-0.5033718347549438,0.0027808749582618475,7120.078743457794,1.0,0.8767123287671232,1.0,0.7333333333333333
1180,272.33966064453125,532.8130081300814,17.120121002197266,3.2236318588256836,0.007483862340450287,0.006279223598539829,3,0.7642276422764228,-0.4763859510421753,0.0029385266825556755,7184.829669952393,1.0,0.8157894736842105,0.9459459459459459,0.6
1190,273.21429443359375,508.031007751938,16.083492279052734,2.613067865371704,0.002524580340832472,0.006331784650683403,3,0.7945736434108527,-0.4650125503540039,0.003186598652973771,7247.153676509857,0.9722222222222222,0.8529411764705882,0.9534883720930233,0.6396396396396397
1200,267.254638671875,539.3909465020577,16.397960662841797,2.893298625946045,-0.007688154466450214,0.004228181671351194,3,0.8024691358024691,-0.4406249523162842,0.0025618395302444696,7311.07394194603,1.0,0.8852459016393442,0.918918918918919,0.638095238095238
1210,266.52130126953125,618.2641509433962,18.45159912109375,4.26231575012207,-0.0026960261166095734,0.005763670429587364,3,0.7735849056603774,-0.42829179763793945,0.0033725756220519543,7377.844023227692,1.0,0.9387755102040817,0.96,0.5425531914893617
1220,276.65380859375,724.1546961325967,23.03165626525879,5.057515621185303,-0.002752004424110055,0.0057030185125768185,3,0.7790055248618785,-0.4062765836715698,0.002776386449113488,7443.231801509857,1.0,0.8823529411764706,0.8974358974358975,0.6049382716049383
1230,273.13287353515625,618.2641509433962,22.81656837463379,3.533750534057617,-0.0026281806640326977,0.004828869365155697,3,0.8113207547169812,-0.3827098608016968,0.003356285858899355,7508.067199707031,1.0,0.9,0.925,0.6483516483516484
1240,264.9232482910156,682.6666666666666,24.19471549987793,3.875466823577881,0.0042758178897202015,0.00592158455401659,3,0.7604166666666666,-0.36515748500823975,0.002966806059703231,7576.316637277603,1.0,0.9090909090909091,0.8947368421052632,0.5957446808510638
